   n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 393,         38499,           38111,           9341,      2886,           0,        796
 394,         38817,           38428,           9487,      2912,           0,        808
 395,         39153,           38763,           9554,      2910,           0,        802
 396,         39259,           38868,           9530,      2917,           0,        806
 397,         39562,           39170,           9627,      2932,           0,        823
 398,         39955,           39562,           9801,      2925,           0,        809
 399,         40252,           39858,           9759,      2924,           0,        808
 400,         40513,           40118,           9803,      2966,           0,        818
 401,         40634,           40238,           9834,      2974,           0,        820
 402,         40717,           40320,           9861,      2961,           0,        815
 403,         40951,           40553,           9945,      2969,           0,        819
 404,         41354,           40956,          10029,      2986,           0,        826
 405,         41362,           40963,          10059,      3003,           0,        828
 406,         41431,           41031,          10063,      3011,           0,        828
 407,         41509,           41108,          10073,      3007,           0,        833
 408,         41828,           41426,          10133,      3025,           0,        833
 409,         42131,           41728,          10220,      3035,           0,        838
 410,         42475,           42071,          10308,      3031,           0,        836
 411,         42871,           42466,          10429,      3042,           0,        839
 412,         43063,           42657,          10462,      3062,           0,        841
 413,         43172,           42765,          10481,      3082,           0,        850
 414,         43199,           42791,          10494,      3067,           0,        844
 415,         43481,           43072,          10547,      3076,           0,        848
 416,         43544,           43134,          10573,      3093,           0,        854
 417,         43648,           43237,          10643,      3101,           0,        853
 418,         43872,           43460,          10679,      3110,           0,        856
 419,         43979,           43566,          10720,      3126,           0,        860
 420,         44099,           43685,          10756,      3136,           0,        862
 421,         44243,           43828,          10798,      3143,           0,        867
 422,         44443,           44027,          10861,      3155,           0,        867
 423,         44572,           44155,          10867,      3157,           0,        885
 424,         44961,           44543,          10974,      3163,           0,        877
 425,         45218,           44799,          11054,      3175,           0,        890
 426,         45420,           45000,          11149,      3185,           0,        876
 427,         45482,           45061,          11220,      3194,           0,        895
 428,         45531,           45109,          11136,      3192,           0,        889
 429,         45699,           45276,          11272,      3205,           0,        892
 430,         45713,           45289,          11211,      3208,           0,        880
 431,         45755,           45330,          11237,      3218,           0,        893
 432,         45808,           45382,          11188,      3242,           0,        889
 433,         46132,           45705,          11360,      3253,           0,        895
 434,         46327,           45899,          11284,      3260,           0,        916
 435,         46383,           45954,          11387,      3266,           0,        894
 436,         46533,           46103,          11394,      3271,           0,        895
 437,         46714,           46283,          11463,      3281,           0,        900
 438,         46827,           46395,          11520,      3295,           0,        903
 439,         46950,           46517,          11506,      3293,           0,        918
 440,         46984,           46550,          11505,      3306,           0,        926
 441,         47226,           46791,          11542,      3316,           0,        911
 442,         47280,           46844,          11749,      3307,           0,        942
 443,         47294,           46857,          11837,      3310,           0,        954
 444,         47481,           47043,          11662,      3332,           0,        919
 445,         47907,           47468,          11731,      3331,           0,        931
 446,         48298,           47858,          11832,      3352,           0,        920
 447,         48726,           48285,          11945,      3368,           0,        922
 448,         49080,           48638,          12160,      3393,           0,        941
 449,         49407,           48964,          12165,      3400,           0,        933
 450,         49779,           49335,          12190,      3402,           0,        930
 451,         50229,           49784,          12306,      3402,           0,        947
 452,         50238,           49792,          12243,      3426,           0,        939
 453,         50362,           49915,          12323,      3427,           0,        944
 454,         50539,           50091,          12379,      3426,           0,        939
 455,         50705,           50256,          12496,      3445,           0,        946
 456,         51056,           50606,          12495,      3462,           0,        951
 457,         51376,           50925,          12588,      3465,           0,        950
 458,         51488,           51036,          12667,      3471,           0,        949
 459,         51930,           51477,          12799,      3476,           0,        957
 460,         52211,           51757,          12809,      3507,           0,        960
 461,         52312,           51857,          12778,      3513,           0,        962
 462,         52337,           51881,          12759,      3506,           0,        962
 463,         52799,           52343,          13420,      3521,           0,       1005
 464,         53153,           52696,          13695,      3528,           0,       1037
 465,         53192,           52734,          13705,      3535,           0,       1005
 466,         53218,           52759,          13619,      3537,           0,       1052
 467,         53227,           52767,          13889,      3549,           0,       1049
 468,         53438,           52977,          14142,      3559,           0,        997
 469,         53485,           53023,          13342,      3562,           0,        982
 470,         53747,           53284,          13504,      3584,           0,       1000
 471,         54169,           53705,          13543,      3585,           0,       1048
 472,         54200,           53735,          13403,      3613,           0,       1001
 473,         54556,           54090,          13558,      3618,           0,       1011
 474,         54867,           54400,          13591,      3601,           0,       1013
 475,         55113,           54645,          13608,      3624,           0,       1025
 476,         55459,           54990,          13703,      3633,           0,       1008
 477,         55930,           55460,          13986,      3640,           0,       1028
 478,         55935,           55464,          13921,      3658,           0,       1028
 479,         56222,           55750,          13924,      3679,           0,       1021
 480,         56383,           55910,          13931,      3671,           0,       1049
 481,         56832,           56358,          13978,      3678,           0,       1007
 482,         57118,           56643,          14011,      3693,           0,       1013
 483,         57196,           56720,          14053,      3706,           0,       1014
 484,         57220,           56743,          14038,      3693,           0,       1039
 485,         57395,           56917,          14124,      3702,           0,       1015
 486,         57517,           57038,          14149,      3721,           0,       1016
 487,         57601,           57121,          14132,      3737,           0,       1024
 488,         57607,           57126,          14210,      3733,           0,       1041
 489,         57824,           57342,          14165,      3745,           0,       1075
 490,         57908,           57425,          14252,      3749,           0,       1044
 491,         58281,           57797,          14373,      3774,           0,       1032
 492,         58762,           58277,          14483,      3774,           0,       1035
 493,         59007,           58521,          14526,      3781,           0,       1032
