    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 6100,       9199852,         9193764,        2545905,     69066,           0,      18429
 6110,       9237249,         9231151,        2548701,     69179,           0,      18468
 6120,       9269660,         9263552,        2587856,     69294,           0,      18791
 6130,       9310495,         9304377,        2590884,     69480,           0,      18537
 6140,       9339364,         9333236,        2582348,     69554,           0,      18525
 6150,       9383020,         9376882,        2591578,     69721,           0,      18625
 6160,       9415529,         9409381,        2621358,     69808,           0,      18887
 6170,       9443094,         9436936,        2623634,     69983,           0,      18771
 6180,       9483216,         9477048,        2634999,     70051,           0,      18652
 6190,       9518609,         9512431,        2643450,     70260,           0,      18671
 6200,       9548350,         9542162,        2640294,     70407,           0,      18712
 6210,       9581748,         9575550,        2665882,     70481,           0,      19960
 6220,       9605640,         9599432,        2664981,     70587,           0,      18750
 6230,       9639293,         9633075,        2676501,     70752,           0,      18791
 6240,       9661543,         9655315,        2673451,     70937,           0,      18982
 6250,       9691675,         9685437,        2678982,     70985,           0,      19155
 6260,       9735828,         9729580,        2696998,     71176,           0,      19633
 6270,       9764172,         9757914,        2702767,     71221,           0,      18898
 6280,       9790145,         9783877,        2708055,     71376,           0,      19273
 6290,       9813551,         9807273,        2714752,     71543,           0,      19023
 6300,       9841165,         9834877,        2725466,     71731,           0,      19068
 6310,       9870125,         9863827,        2743803,     71737,           0,      19361
 6320,       9894833,         9888525,        2751516,     71867,           0,      19892
 6330,       9931220,         9924902,        2764303,     72017,           0,      19232
 6340,       9967842,         9961514,        2804617,     72234,           0,      19655
 6350,      10007043,        10000705,        2779966,     72306,           0,      19520
 6360,      10038762,        10032414,        2799309,     72414,           0,      19283
 6370,      10067068,        10060710,        2791760,     72528,           0,      19694
 6380,      10094004,        10087636,        2826194,     72655,           0,      19466
 6390,      10136699,        10130321,        2810839,     72792,           0,      19451
 6400,      10161513,        10155125,        2835500,     72954,           0,      19615
 6410,      10189773,        10183375,        2830317,     73101,           0,      19546
 6420,      10221021,        10214613,        2821328,     73170,           0,      19554
 6430,      10251335,        10244917,        2840725,     73328,           0,      19491
 6440,      10271632,        10265204,        2831350,     73412,           0,      19526
 6450,      10310910,        10304472,        2854810,     73591,           0,      19575
 6460,      10345204,        10338756,        2866021,     73716,           0,      19645
 6470,      10380571,        10374113,        2892359,     73828,           0,      19770
 6480,      10405303,        10398835,        2899549,     74003,           0,      19778
 6490,      10434197,        10427719,        2904639,     74111,           0,      19773
 6500,      10461688,        10455200,        2903158,     74242,           0,      19778
 6510,      10496519,        10490021,        2906193,     74306,           0,      19814
 6520,      10531093,        10524585,        2919221,     74508,           0,      19785
 6530,      10568478,        10561960,        2928083,     74613,           0,      19827
 6540,      10596700,        10590172,        2947935,     74693,           0,      20027
 6550,      10630081,        10623543,        2956169,     74901,           0,      20056
 6560,      10663315,        10656767,        2956994,     75010,           0,      19968
 6570,      10703776,        10697218,        2985249,     75099,           0,      19966
 6580,      10738419,        10731851,        2990769,     75287,           0,      20020
 6590,      10773440,        10766862,        3006461,     75452,           0,      20357
 6600,      10796161,        10789573,        3007646,     75535,           0,      20041
 6610,      10830442,        10823844,        3004898,     75716,           0,      20072
 6620,      10862004,        10855396,        3037688,     75806,           0,      20406
 6630,      10882611,        10875993,        3013572,     75884,           0,      20718
 6640,      10924649,        10918021,        3040060,     76003,           0,      20217
 6650,      10948003,        10941365,        3050137,     76119,           0,      20227
 6660,      10980217,        10973569,        3054335,     76241,           0,      20218
 6670,      11014791,        11008133,        3066057,     76497,           0,      20361
 6680,      11035823,        11029155,        3067225,     76509,           0,      20811
 6690,      11083115,        11076437,        3089742,     76640,           0,      20653
 6700,      11115808,        11109120,        3089509,     76811,           0,      20366
 6710,      11155591,        11148893,        3093231,     76951,           0,      20498
 6720,      11182993,        11176285,        3101034,     77040,           0,      20774
 6730,      11218452,        11211734,        3104903,     77241,           0,      20823
 6740,      11251972,        11245244,        3140834,     77212,           0,      21097
 6750,      11291584,        11284846,        3168873,     77462,           0,      21043
 6760,      11319138,        11312390,        3140357,     77549,           0,      20595
 6770,      11363982,        11357224,        3156918,     77729,           0,      20991
 6780,      11391036,        11384268,        3167191,     77832,           0,      20685
 6790,      11422394,        11415616,        3188475,     77965,           0,      20705
 6800,      11467684,        11460896,        3163794,     78105,           0,      20730
 6810,      11510926,        11504128,        3189869,     78158,           0,      20808
 6820,      11560415,        11553607,        3219661,     78341,           0,      21173
 6830,      11589228,        11582410,        3212200,     78504,           0,      20863
 6840,      11624223,        11617395,        3260939,     78595,           0,      21437
 6850,      11651059,        11644221,        3223153,     78704,           0,      20876
 6860,      11685512,        11678664,        3244415,     78835,           0,      21097
 6870,      11721429,        11714571,        3266977,     79008,           0,      20961
 6880,      11755770,        11748902,        3289796,     79148,           0,      21119
 6890,      11784550,        11777672,        3294061,     79261,           0,      21028
 6900,      11811052,        11804164,        3298467,     79404,           0,      21312
 6910,      11844312,        11837414,        3321876,     79504,           0,      21211
 6920,      11878504,        11871596,        3302370,     79692,           0,      21773
 6930,      11914712,        11907794,        3422941,     79813,           0,      21702
 6940,      11964336,        11957408,        3314846,     79912,           0,      21211
 6950,      11986794,        11979856,        3347463,     80044,           0,      21548
 6960,      12018182,        12011234,        3350576,     80117,           0,      21595
 6970,      12057884,        12050926,        3359923,     80243,           0,      21370
 6980,      12096869,        12089901,        3379728,     80414,           0,      21351
 6990,      12127756,        12120778,        3378052,     80582,           0,      21711
 7000,      12165828,        12158840,        3405428,     80687,           0,      21443
 7010,      12212303,        12205305,        3433591,     80819,           0,      21974
 7020,      12251910,        12244902,        3445795,     81021,           0,      21461
 7030,      12292890,        12285872,        3430007,     81086,           0,      21636
 7040,      12326046,        12319018,        3440962,     81188,           0,      21839
 7050,      12369732,        12362694,        3490198,     81327,           0,      21595
 7060,      12403466,        12396418,        3469511,     81493,           0,      22035
 7070,      12444755,        12437697,        3454895,     81631,           0,      21688
 7080,      12477303,        12470235,        3497347,     81691,           0,      21991
 7090,      12506055,        12498977,        3488554,     81804,           0,      21914
 7100,      12543962,        12536874,        3505419,     81989,           0,      22387
 7110,      12577596,        12570498,        3508918,     82044,           0,      21806
 7120,      12608213,        12601105,        3508640,     82250,           0,      21782
 7130,      12649901,        12642783,        3507936,     82290,           0,      21889
 7140,      12687573,        12680445,        3531167,     82503,           0,      21934
 7150,      12725100,        12717962,        3549103,     82638,           0,      22099
 7160,      12759304,        12752156,        3549600,     82717,           0,      21920
 7170,      12786897,        12779739,        3559898,     82877,           0,      22244
 7180,      12822553,        12815385,        3571671,     82954,           0,      22091
 7190,      12855179,        12848001,        3569349,     83164,           0,      22186
 7200,      12899033,        12891845,        3604943,     83301,           0,      23707
 7210,      12936195,        12928997,        3616229,     83435,           0,      22294
 7220,      12977350,        12970142,        3627794,     83535,           0,      22338
 7230,      13008529,        13001311,        3634120,     83639,           0,      22306
 7240,      13051953,        13044725,        3655621,     83795,           0,      22563
 7250,      13092956,        13085718,        3639746,     83981,           0,      22310
 7260,      13136512,        13129264,        3657249,     84105,           0,      22431
 7270,      13163040,        13155782,        3650041,     84160,           0,      22361
 7280,      13209705,        13202437,        3660397,     84277,           0,      23272
 7290,      13255647,        13248369,        3709568,     84443,           0,      22460
 7300,      13294077,        13286789,        3713660,     84578,           0,      22389
 7310,      13333264,        13325966,        3734672,     84612,           0,      22413
 7320,      13363997,        13356689,        3734915,     84815,           0,      23967
 7330,      13412897,        13405579,        3731129,     84904,           0,      22526
 7340,      13452695,        13445367,        3767977,     85092,           0,      22891
 7350,      13483151,        13475813,        3761052,     85173,           0,      22638
 7360,      13519343,        13511995,        3776380,     85313,           0,      22706
 7370,      13554951,        13547593,        3761831,     85457,           0,      22788
 7380,      13597174,        13589806,        3805308,     85566,           0,      23054
 7390,      13642116,        13634738,        3805217,     85767,           0,      22736
 7400,      13677684,        13670296,        3823446,     85818,           0,      23110
 7410,      13698820,        13691422,        3804733,     86021,           0,      22815
 7420,      13732948,        13725540,        3831444,     86146,           0,      23034
 7430,      13762589,        13755171,        3838099,     86241,           0,      22826
 7440,      13809343,        13801915,        3857383,     86377,           0,      23449
 7450,      13857051,        13849613,        3831609,     86511,           0,      22876
 7460,      13889182,        13881734,        3854217,     86590,           0,      23208
 7470,      13925204,        13917746,        3897053,     86682,           0,      23344
 7480,      13964071,        13956603,        3907752,     86865,           0,      23156
 7490,      14000049,        13992571,        3903066,     87054,           0,      23706
 7500,      14039614,        14032126,        3917503,     87056,           0,      23344
 7510,      14065719,        14058221,        3924752,     87208,           0,      23131
 7520,      14108978,        14101470,        3940801,     87396,           0,      23678
 7530,      14143781,        14136263,        4004709,     87551,           0,      24055
 7540,      14181534,        14174006,        4099978,     87649,           0,      23741
 7550,      14224879,        14217341,        3943922,     87768,           0,      23283
 7560,      14245020,        14237472,        3935226,     87937,           0,      23305
 7570,      14285743,        14278185,        3945367,     88054,           0,      23637
 7580,      14320326,        14312758,        3955068,     88203,           0,      23341
 7590,      14358747,        14351169,        3973667,     88311,           0,      23357
 7600,      14404501,        14396913,        3982729,     88423,           0,      23422
 7610,      14449940,        14442342,        3988903,     88558,           0,      23409
 7620,      14482861,        14475253,        4010068,     88664,           0,      23514
 7630,      14532452,        14524834,        4016041,     88870,           0,      23736
 7640,      14573980,        14566352,        4038084,     88978,           0,      23570
 7650,      14617522,        14609884,        4039632,     89084,           0,      23588
 7660,      14663520,        14655872,        4068602,     89206,           0,      23617
 7670,      14708931,        14701273,        4070906,     89341,           0,      23644
 7680,      14744075,        14736407,        4074479,     89542,           0,      23667
 7690,      14787978,        14780300,        4095659,     89642,           0,      24235
 7700,      14827296,        14819608,        4090980,     89720,           0,      24777
 7710,      14868309,        14860611,        4101479,     89899,           0,      23805
 7720,      14916762,        14909054,        4134074,     89998,           0,      23840
 7730,      14953121,        14945403,        4133097,     90200,           0,      23857
 7740,      14983643,        14975915,        4143052,     90219,           0,      23881
 7750,      15038271,        15030533,        4163134,     90342,           0,      23997
 7760,      15064774,        15057026,        4175573,     90503,           0,      25183
 7770,      15104382,        15096624,        4191089,     90585,           0,      24195
 7780,      15144671,        15136903,        4201236,     90766,           0,      24065
 7790,      15180447,        15172669,        4216783,     90892,           0,      24232
 7800,      15208077,        15200289,        4217109,     91020,           0,      24220
 7810,      15245722,        15237924,        4216216,     91221,           0,      24143
 7820,      15286644,        15278836,        4231142,     91255,           0,      24140
 7830,      15336095,        15328277,        4234567,     91376,           0,      24189
 7840,      15381139,        15373311,        4260935,     91612,           0,      24281
 7850,      15411889,        15404051,        4259582,     91648,           0,      24405
 7860,      15449702,        15441854,        4332942,     91782,           0,      24291
 7870,      15484079,        15476221,        4317396,     91931,           0,      24438
 7880,      15530718,        15522850,        4341876,     92123,           0,      24368
 7890,      15577540,        15569662,        4374804,     92154,           0,      24632
 7900,      15613197,        15605309,        4353617,     92296,           0,      24826
 7910,      15647669,        15639771,        4395972,     92439,           0,      25037
 7920,      15682679,        15674771,        4348847,     92554,           0,      24595
 7930,      15721519,        15713601,        4460109,     92777,           0,      24688
 7940,      15754511,        15746583,        4381464,     92806,           0,      24613
 7950,      15779053,        15771115,        4377692,     92921,           0,      24602
 7960,      15817175,        15809227,        4389975,     93108,           0,      24759
 7970,      15849533,        15841575,        4425879,     93235,           0,      24673
 7980,      15896837,        15888869,        4667406,     93320,           0,      24890
 7990,      15929438,        15921460,        4431225,     93497,           0,      24768
 8000,      15981145,        15973157,        4424793,     93673,           0,      24810
 8010,      16030330,        16022332,        4440341,     93771,           0,      24842
 8020,      16071648,        16063640,        4475027,     93885,           0,      25434
 8030,      16116074,        16108056,        4537210,     94009,           0,      24968
 8040,      16158969,        16150941,        4497714,     94171,           0,      25002
 8050,      16212628,        16204590,        4519157,     94266,           0,      25081
 8060,      16246458,        16238410,        4506355,     94354,           0,      25002
 8070,      16289132,        16281074,        4514220,     94546,           0,      25286
 8080,      16338492,        16330424,        4595536,     94660,           0,      25906
 8090,      16383947,        16375869,        4544039,     94848,           0,      25122
 8100,      16416154,        16408066,        4570791,     94928,           0,      25177
 8110,      16453214,        16445116,        4555891,     95087,           0,      25175
 8120,      16490892,        16482784,        4574044,     95204,           0,      25218
 8130,      16533656,        16525538,        4595300,     95284,           0,      25252
 8140,      16547061,        16538933,        4641044,     95382,           0,      25431
 8150,      16598735,        16590597,        4646579,     95541,           0,      25405
 8160,      16646614,        16638466,        4621359,     95701,           0,      25416
 8170,      16689631,        16681473,        4646348,     95883,           0,      25481
 8180,      16729218,        16721050,        4688271,     95895,           0,      25650
 8190,      16763875,        16755697,        4653338,     96058,           0,      25545
 8200,      16799060,        16790872,        4669109,     96219,           0,      25475
 8210,      16823457,        16815259,        4676126,     96342,           0,      25618
 8220,      16855470,        16847262,        4718620,     96514,           0,      25743
 8230,      16894208,        16885990,        4771778,     96630,           0,      26330
 8240,      16935240,        16927012,        4726715,     96698,           0,      25712
 8250,      16972587,        16964349,        4762612,     96889,           0,      26107
 8260,      17015197,        17006949,        4760384,     97009,           0,      26266
 8270,      17054041,        17045783,        4775125,     97087,           0,      26230
 8280,      17096008,        17087740,        4775638,     97276,           0,      26230
 8290,      17134598,        17126320,        4740562,     97403,           0,      26002
 8300,      17185558,        17177270,        4761541,     97598,           0,      26166
 8310,      17228732,        17220434,        4793168,     97678,           0,      26023
 8320,      17281539,        17273231,        4839837,     97901,           0,      26073
 8330,      17319526,        17311208,        4810958,     97921,           0,      26226
 8340,      17363987,        17355659,        4817902,     98059,           0,      26212
 8350,      17413153,        17404815,        4857934,     98290,           0,      26302
 8360,      17458755,        17450407,        4849394,     98312,           0,      26338
 8370,      17506823,        17498465,        4857417,     98433,           0,      26468
 8380,      17557061,        17548693,        4884573,     98608,           0,      26273
 8390,      17597829,        17589451,        4880213,     98757,           0,      26437
 8400,      17635316,        17626928,        4886660,     98912,           0,      26353
 8410,      17672622,        17664224,        4900035,     98999,           0,      26382
 8420,      17721069,        17712661,        4909690,     99150,           0,      26759
 8430,      17770268,        17761850,        4929037,     99297,           0,      26495
 8440,      17809042,        17800614,        4945454,     99406,           0,      26546
 8450,      17851774,        17843336,        5001760,     99528,           0,      26833
 8460,      17905452,        17897004,        5002919,     99742,           0,      26590
 8470,      17938626,        17930168,        4997195,     99876,           0,      27188
 8480,      17975187,        17966719,        5039360,     99962,           0,      26685
 8490,      18029886,        18021408,        5027590,    100115,           0,      26880
 8500,      18081390,        18072902,        5049184,    100280,           0,      26872
 8510,      18125761,        18117263,        5082072,    100362,           0,      27220
 8520,      18170508,        18162000,        5077595,    100561,           0,      27121
 8530,      18205866,        18197348,        5079062,    100642,           0,      27251
 8540,      18251743,        18243215,        5099745,    100803,           0,      27122
 8550,      18289801,        18281263,        5104440,    100928,           0,      27086
 8560,      18332173,        18323625,        5118488,    101104,           0,      26930
 8570,      18378081,        18369523,        5119627,    101208,           0,      26963
 8580,      18419886,        18411318,        5163775,    101334,           0,      27528
 8590,      18452995,        18444417,        5221117,    101486,           0,      27399
 8600,      18486138,        18477550,        5154945,    101605,           0,      27213
 8610,      18527825,        18519227,        5161493,    101714,           0,      30136
 8620,      18568309,        18559701,        5167602,    101848,           0,      27645
 8630,      18596571,        18587953,        5150361,    101998,           0,      27261
 8640,      18643975,        18635347,        5227653,    102167,           0,      27252
 8650,      18675284,        18666646,        5207110,    102285,           0,      27243
 8660,      18713190,        18704542,        5221066,    102412,           0,      27394
 8670,      18754214,        18745556,        5255312,    102449,           0,      27451
 8680,      18790814,        18782146,        5227916,    102717,           0,      27492
 8690,      18833059,        18824381,        5232551,    102847,           0,      27502
 8700,      18867490,        18858802,        5259460,    102947,           0,      27478
 8710,      18895565,        18886867,        5246922,    103036,           0,      27456
 8720,      18945069,        18936361,        5249122,    103193,           0,      27502
 8730,      18996860,        18988142,        5307474,    103356,           0,      27526
 8740,      19050247,        19041519,        5333458,    103495,           0,      27753
 8750,      19100905,        19092167,        5290615,    103655,           0,      27598
 8760,      19139167,        19130419,        5307090,    103724,           0,      27642
 8770,      19192396,        19183638,        5327128,    103856,           0,      27678
 8780,      19222108,        19213340,        5383038,    104092,           0,      27677
 8790,      19259548,        19250770,        5341468,    104143,           0,      28002
 8800,      19303430,        19294642,        5354561,    104324,           0,      27782
 8810,      19346270,        19337472,        5346135,    104395,           0,      28026
 8820,      19392863,        19384055,        5372823,    104584,           0,      27818
 8830,      19433786,        19424968,        5409785,    104712,           0,      27902
 8840,      19475066,        19466238,        5415723,    104910,           0,      27930
 8850,      19509923,        19501085,        5432975,    105012,           0,      27987
 8860,      19550074,        19541226,        5440397,    105129,           0,      28126
 8870,      19584925,        19576067,        5432548,    105285,           0,      28122
 8880,      19628045,        19619177,        5462304,    105405,           0,      28216
 8890,      19669532,        19660654,        5472169,    105517,           0,      28223
 8900,      19692872,        19683984,        5475646,    105549,           0,      28161
 8910,      19735785,        19726887,        5468827,    105743,           0,      28131
 8920,      19780129,        19771221,        5475759,    105883,           0,      28279
 8930,      19824525,        19815607,        5495305,    106040,           0,      28224
 8940,      19856956,        19848028,        5508049,    106191,           0,      28259
 8950,      19913611,        19904673,        5510132,    106381,           0,      28463
 8960,      19952770,        19943822,        5575429,    106459,           0,      28350
 8970,      19987692,        19978734,        5579525,    106604,           0,      28464
 8980,      20039602,        20030634,        5603159,    106723,           0,      28362
 8990,      20087405,        20078427,        5610989,    106874,           0,      28739
 9000,      20131052,        20122064,        5604256,    106923,           0,      28459
 9010,      20170143,        20161145,        5615884,    107121,           0,      28476
 9020,      20235416,        20226408,        5628083,    107237,           0,      28508
 9030,      20278912,        20269894,        5666652,    107361,           0,      28970
 9040,      20326823,        20317795,        5669785,    107531,           0,      29386
 9050,      20387045,        20378007,        5725140,    107629,           0,      29099
 9060,      20436794,        20427746,        5709460,    107792,           0,      29568
 9070,      20493769,        20484711,        5704775,    107922,           0,      28709
 9080,      20544257,        20535189,        5710310,    107965,           0,      28708
 9090,      20576178,        20567100,        5738070,    108230,           0,      29278
 9100,      20621650,        20612562,        5753939,    108307,           0,      29067
 9110,      20663042,        20653944,        5753462,    108443,           0,      28835
 9120,      20692274,        20683166,        5754298,    108675,           0,      28905
 9130,      20745816,        20736698,        5766893,    108732,           0,      29373
 9140,      20781261,        20772133,        5795711,    108893,           0,      28989
 9150,      20816157,        20807019,        5798875,    109030,           0,      28969
 9160,      20868376,        20859228,        5898880,    109162,           0,      29128
 9170,      20925624,        20916466,        5819523,    109222,           0,      29357
 9180,      20961455,        20952287,        5848628,    109370,           0,      29209
 9190,      20999909,        20990731,        5835228,    109517,           0,      29091
 9200,      21042859,        21033671,        5831680,    109731,           0,      29209
 9210,      21096165,        21086967,        5840777,    109848,           0,      29196
 9220,      21144416,        21135208,        5881265,    109974,           0,      29397
 9230,      21188889,        21179671,        5967275,    109999,           0,      30076
 9240,      21238391,        21229163,        5971565,    110233,           0,      29482
 9250,      21279965,        21270727,        5907749,    110339,           0,      29336
 9260,      21328885,        21319637,        5941615,    110436,           0,      29399
 9270,      21372000,        21362742,        5962599,    110666,           0,      29428
 9280,      21414850,        21405582,        5976915,    110772,           0,      29436
 9290,      21460337,        21451059,        5980224,    110791,           0,      29493
 9300,      21506586,        21497298,        5998339,    110949,           0,      29765
 9310,      21552344,        21543046,        5998623,    111158,           0,      29577
 9320,      21589945,        21580637,        6054784,    111170,           0,      29526
 9330,      21645575,        21636257,        6091870,    111401,           0,      29698
 9340,      21712729,        21703401,        6034889,    111627,           0,      29723
 9350,      21757832,        21748494,        6038821,    111644,           0,      29740
 9360,      21802127,        21792779,        6054732,    111907,           0,      29741
 9370,      21857165,        21847807,        6096163,    112038,           0,      29921
 9380,      21902657,        21893289,        6066681,    112143,           0,      29798
 9390,      21943063,        21933685,        6078825,    112273,           0,      29854
 9400,      21989526,        21980138,        6096150,    112386,           0,      29917
 9410,      22028937,        22019539,        6094136,    112549,           0,      29898
 9420,      22061761,        22052353,        6148605,    112670,           0,      29963
 9430,      22116234,        22106816,        6121379,    112663,           0,      29936
 9440,      22161878,        22152450,        6139524,    112935,           0,      29930
 9450,      22219608,        22210170,        6147108,    113056,           0,      30106
 9460,      22261211,        22251763,        6170915,    113226,           0,      30081
 9470,      22317056,        22307598,        6179698,    113363,           0,      30293
 9480,      22380315,        22370847,        6202171,    113432,           0,      30132
 9490,      22427586,        22418108,        6213985,    113581,           0,      30453
 9500,      22475687,        22466199,        6309883,    113703,           0,      30455
 9510,      22529082,        22519584,        6281098,    113888,           0,      30419
 9520,      22573044,        22563536,        6276648,    114031,           0,      30285
 9530,      22626233,        22616715,        6275626,    114052,           0,      30329
 9540,      22675092,        22665564,        6290417,    114245,           0,      30488
 9550,      22719748,        22710210,        6342668,    114425,           0,      30411
 9560,      22772310,        22762762,        6343717,    114511,           0,      30389
 9570,      22819083,        22809525,        6336683,    114632,           0,      30409
 9580,      22862733,        22853165,        6361783,    114808,           0,      30525
 9590,      22912019,        22902441,        6379098,    114852,           0,      30812
 9600,      22964031,        22954443,        6385509,    115088,           0,      31028
 9610,      23024647,        23015049,        6415450,    115156,           0,      30585
 9620,      23072562,        23062954,        6429292,    115288,           0,      30626
 9630,      23127933,        23118315,        6467368,    115448,           0,      31584
 9640,      23187153,        23177525,        6454135,    115612,           0,      30709
 9650,      23231890,        23222252,        6494096,    115758,           0,      30800
 9660,      23272959,        23263311,        6478331,    115863,           0,      30762
 9670,      23313315,        23303657,        6484843,    115937,           0,      31385
 9680,      23370856,        23361188,        6514989,    116141,           0,      30829
 9690,      23414396,        23404718,        6514361,    116357,           0,      30864
 9700,      23474755,        23465067,        6683043,    116442,           0,      30920
 9710,      23540196,        23530498,        6645036,    116585,           0,      33750
 9720,      23586547,        23576839,        6948477,    116708,           0,      31826
 9730,      23630961,        23621243,        6684288,    116826,           0,      31308
 9740,      23670202,        23660474,        6611018,    116902,           0,      31860
 9750,      23716659,        23706921,        6610583,    117087,           0,      31193
 9760,      23763144,        23753396,        6731412,    117301,           0,      31663
 9770,      23817948,        23808190,        7098821,    117306,           0,      31831
 9780,      23856836,        23847068,        7117261,    117402,           0,      32380
 9790,      23898619,        23888841,        6964132,    117651,           0,      32467
 9800,      23959502,        23949714,        6701089,    117732,           0,      31831
 9810,      23996228,        23986430,        6700008,    117899,           0,      31584
 9820,      24059623,        24049815,        6662214,    118039,           0,      31393
 9830,      24101804,        24091986,        6698886,    118180,           0,      31388
 9840,      24156740,        24146912,        6711677,    118295,           0,      31425
 9850,      24221138,        24211300,        6802917,    118433,           0,      31551
 9860,      24260350,        24250502,        6900804,    118514,           0,      31487
 9870,      24311415,        24301557,        6778395,    118750,           0,      31836
 9880,      24377227,        24367359,        6783202,    118818,           0,      31559
 9890,      24424713,        24414835,        6838867,    119052,           0,      31538
 9900,      24489416,        24479528,        6786888,    119139,           0,      31747
 9910,      24547685,        24537787,        6823200,    119290,           0,      31854
 9920,      24591439,        24581531,        6820939,    119404,           0,      31654
 9930,      24634844,        24624926,        6824280,    119415,           0,      31695
 9940,      24689836,        24679908,        6856370,    119734,           0,      31894
 9950,      24737668,        24727730,        6869122,    119805,           0,      31785
 9960,      24772570,        24762622,        6952416,    119877,           0,      31945
 9970,      24814290,        24804332,        6902265,    120012,           0,      31944
 9980,      24858931,        24848963,        6955451,    120228,           0,      32613
 9990,      24896838,        24886860,        6954609,    120404,           0,      32417
10000,      24935360,        24925372,        6996475,    120488,           0,      31998
