   n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 989,           988,               0,            164,      4855,           0,       1793
 990,           989,               0,            165,      4863,           0,       1796
 991,           990,               0,            165,      4871,           0,       1798
 992,           991,               0,            164,      4880,           0,       1804
 993,           992,               0,            164,      4885,           0,       1824
 994,           993,               0,            168,      4891,           0,       1842
 995,           994,               0,            171,      4897,           0,       1840
 996,           995,               0,            171,      4904,           0,       1844
 997,           996,               0,            169,      4910,           0,       1849
 998,           997,               0,            167,      4917,           0,       1814
 999,           998,               0,            171,      4924,           0,       1857
1000,           999,               0,            166,      4932,           0,       1836
